id,ibge,municipio,uf,estado,planos_municipais,destinacao_final,tipo_destinacao,possui_coleta_seletiva,coleta_participa_catadores,possui_catadores_regularizados,realizam_compostagem,participam_consorcio
100131741,316294,SÃO JOSÉ DA BARRA,MG,Minas Gerais,Em Elaboração,Em outro Município,Lixão,Sim,Sim,Sim,Não,Sim
100131742,316295,SÃO JOSÉ DA LAPA,MG,Minas Gerais,Finalizado,Em outro Município,Lixão,Não,Nulo,Sim,Sim,Não
100131743,316300,SÃO JOSÉ DA SAFIRA,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100131744,316310,SÃO JOSÉ DA VARGINHA,MG,Minas Gerais,Não soube informar,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Sim,Não
100131745,316320,SÃO JOSÉ DO ALEGRE,MG,Minas Gerais,Não Iniciado,No próprio Município,Aterro Sanitário,Sim,Não,Sim,Não,Sim
100131746,316330,SÃO JOSÉ DO DIVINO,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Sim,Não,Não,Não,Não
100131747,316340,SÃO JOSÉ DO GOIABAL,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Sim,Não,Não,Sim,Não
100131748,316350,SÃO JOSÉ DO JACURI,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100131749,316360,SÃO JOSÉ DO MANTIMENTO,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100131750,316370,SÃO LOURENÇO,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Não,,Sim,Não,Sim
100131751,316380,SÃO MIGUEL DO ANTA,MG,Minas Gerais,Em Elaboração,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Sim,Sim
100131752,316390,SÃO PEDRO DA UNIÃO,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100131753,316410,SÃO PEDRO DO SUAÇUÍ,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100131754,316400,SÃO PEDRO DOS FERROS,MG,Minas Gerais,Não Iniciado,Em outro Município,Nulo,Sim,,Não,Não,Sim
100131755,316420,SÃO ROMÃO,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,,Nulo,Não,Sim
100131756,316430,SÃO ROQUE DE MINAS,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100131757,316440,SÃO SEBASTIÃO DA BELA VISTA,MG,Minas Gerais,Em Elaboração,Em outro Município,Outro,Não,Nulo,Sim,Não,Não
100131758,316443,SÃO SEBASTIÃO DA VARGEM ALEGRE,MG,Minas Gerais,Em Elaboração,Em outro Município,Lixão,Sim,Não,Sim,Não,Não
100131759,316447,SÃO SEBASTIÃO DO ANTA,MG,Minas Gerais,Em Elaboração,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100131760,316450,SÃO SEBASTIÃO DO MARANHÃO,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100131761,316460,SÃO SEBASTIÃO DO OESTE,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Sim
100131762,316470,SÃO SEBASTIÃO DO PARAÍSO,MG,Minas Gerais,Finalizado,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Sim
100131763,316480,SÃO SEBASTIÃO DO RIO PRETO,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Sim,Não
100131764,316490,SÃO SEBASTIÃO DO RIO VERDE,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Sim,Sim
100131765,316520,SÃO THOMÉ DAS LETRAS,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100131766,316500,SÃO TIAGO,MG,Minas Gerais,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Não,Não,Sim,Sim
100131767,316510,SÃO TOMÁS DE AQUINO,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Sim,Não,Sim,Não,Sim
100131768,316530,SÃO VICENTE DE MINAS,MG,Minas Gerais,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Não,Sim,Não
100131769,316540,SAPUCAÍ-MIRIM,MG,Minas Gerais,Em Elaboração,Em outro Município,Lixão,Não,Nulo,Sim,Não,Não
100131770,316550,SARDOÁ,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Não,,Não,Não,Não
100131771,316553,SARZEDO,MG,Minas Gerais,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100131772,316556,SEM-PEIXE,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Sim,Não,Não,Não,Sim
100131773,316557,SENADOR AMARAL,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100131774,316560,SENADOR CORTES,MG,Minas Gerais,Finalizado,Em outro Município,Lixão,Não,Nulo,Sim,Não,Sim
100131775,316570,SENADOR FIRMINO,MG,Minas Gerais,Não Iniciado,No próprio Município,Outro,Não,Nulo,Sim,Sim,Não
100131776,316580,SENADOR JOSÉ BENTO,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100131777,316590,SENADOR MODESTINO GONÇALVES,MG,Minas Gerais,Em Elaboração,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Sim,Sim
100131778,316600,SENHORA DE OLIVEIRA,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Sim,Não,Não,Sim,Não
100131779,316610,SENHORA DO PORTO,MG,Minas Gerais,Em Elaboração,No próprio Município,Aterro Sanitário,Não,,Nulo,Sim,Não
100131780,316620,SENHORA DOS REMÉDIOS,MG,Minas Gerais,Em Elaboração,Em outro Município,Lixão,Sim,Não,Sim,Sim,Não
100131781,316630,SERICITA,MG,Minas Gerais,Em Elaboração,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100131782,316640,SERITINGA,MG,Minas Gerais,Em Elaboração,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Sim
100131783,316650,SERRA AZUL DE MINAS,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100131784,316660,SERRA DA SAUDADE,MG,Minas Gerais,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100131785,316680,SERRA DO SALITRE,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100131786,316670,SERRA DOS AIMORÉS,MG,Minas Gerais,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100131787,316690,SERRANIA,MG,Minas Gerais,Não Iniciado,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Não,Sim
100131788,316695,SERRANÓPOLIS DE MINAS,MG,Minas Gerais,Finalizado,No próprio Município,Outro,Sim,Não,Sim,Sim,Sim
100131789,316700,SERRANOS,MG,Minas Gerais,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Sim,Sim
100131790,316710,SERRO,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100131791,316720,SETE LAGOAS,MG,Minas Gerais,Finalizado,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Sim,Não
100131792,316555,SETUBINHA,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100131793,316730,SILVEIRÂNIA,MG,Minas Gerais,Em Elaboração,Em outro Município,Lixão,Não,Nulo,Não,Não,Não
100131794,316740,SILVIANÓPOLIS,MG,Minas Gerais,Em Elaboração,No próprio Município,Nulo,Não,,Nulo,Sim,Sim
100131795,316750,SIMÃO PEREIRA,MG,Minas Gerais,Finalizado,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100131796,316760,SIMONÉSIA,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Sim,Não
100131797,316770,SOBRÁLIA,MG,Minas Gerais,Em Elaboração,No próprio Município,Outro,Não,Nulo,Sim,Sim,Não
100131798,316780,SOLEDADE DE MINAS,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100131799,316790,TABULEIRO,MG,Minas Gerais,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100131800,316800,TAIOBEIRAS,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100131801,316805,TAPARUBA,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100131802,316810,TAPIRA,MG,Minas Gerais,Não Iniciado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100131803,316820,TAPIRAÍ,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Sim
100131804,316830,TAQUARAÇU DE MINAS,MG,Minas Gerais,Em Elaboração,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100131805,316840,TARUMIRIM,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Sim,Não,Sim,Sim,Sim
100131806,316850,TEIXEIRAS,MG,Minas Gerais,Finalizado,Em outro Município,Outro,Não,Nulo,Não,Não,Não
100131807,316860,TEÓFILO OTONI,MG,Minas Gerais,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100131808,316870,TIMÓTEO,MG,Minas Gerais,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Sim
100131809,316880,TIRADENTES,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100131810,316890,TIROS,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100131811,316900,TOCANTINS,MG,Minas Gerais,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100131812,316905,TOCOS DO MOJI,MG,Minas Gerais,Em Elaboração,Em outro Município,Lixão,Não,Nulo,Não,Não,Não
100131813,316910,TOLEDO,MG,Minas Gerais,Em Elaboração,No próprio Município,Aterro Sanitário,Não,,Nulo,Sim,Em processo
100131814,316920,TOMBOS,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100131815,316930,TRÊS CORAÇÕES,MG,Minas Gerais,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100131816,316935,TRÊS MARIAS,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100131817,316940,TRÊS PONTAS,MG,Minas Gerais,Nulo,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100131818,316950,TUMIRITINGA,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100131819,316960,TUPACIGUARA,MG,Minas Gerais,Finalizado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100131820,316970,TURMALINA,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100131821,316980,TURVOLÂNDIA,MG,Minas Gerais,Finalizado,No próprio Município,Outro,Sim,Não,Não,Sim,Não
100131822,316990,UBÁ,MG,Minas Gerais,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100131823,317000,UBAÍ,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100131824,317005,UBAPORANGA,MG,Minas Gerais,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,,Nulo,Não,Em processo
100131825,317010,UBERABA,MG,Minas Gerais,Finalizado,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100131826,317020,UBERLÂNDIA,MG,Minas Gerais,Finalizado,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Sim,Não
100131827,317030,UMBURATIBA,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Não,Não,Sim
100131828,317040,UNAÍ,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Sim,Não
100131829,317043,UNIÃO DE MINAS,MG,Minas Gerais,Em Elaboração,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100131830,317047,URUANA DE MINAS,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Sim,Não,Não,Não,Não
100131831,317050,URUCÂNIA,MG,Minas Gerais,Não Iniciado,No próprio Município,Outro,Não,Nulo,Não,Não,Não
100131832,317052,URUCUIA,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Sim,Não,Não,Não,Não
100131833,317057,VARGEM ALEGRE,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100131834,317060,VARGEM BONITA,MG,Minas Gerais,Não Iniciado,No próprio Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100131835,317065,VARGEM GRANDE DO RIO PARDO,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100131836,317070,VARGINHA,MG,Minas Gerais,Finalizado,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100131837,317075,VARJÃO DE MINAS,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,,Não,Sim,Não
100131838,317080,VÁRZEA DA PALMA,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100131839,317090,VARZELÂNDIA,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Não,Nulo,Sim,Não,Sim
100131840,317100,VAZANTE,MG,Minas Gerais,Finalizado,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100131841,317103,VERDELÂNDIA,MG,Minas Gerais,Finalizado,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100131842,317107,VEREDINHA,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100131843,317110,VERÍSSIMO,MG,Minas Gerais,Não Iniciado,Em outro Município,Outro,Não,Nulo,Não,Não,Sim
100131844,317115,VERMELHO NOVO,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Não,Não,Não
100131845,317120,VESPASIANO,MG,Minas Gerais,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100131846,317130,VIÇOSA,MG,Minas Gerais,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,,Sim,Não,Não
100131847,317140,VIEIRAS,MG,Minas Gerais,Nulo,No próprio Município,Lixão,Sim,Não,Não,Não,Não
100131848,317160,VIRGEM DA LAPA,MG,Minas Gerais,Em Elaboração,No próprio Município,Lixão,Sim,Não,Não,Não,Não
100131849,317170,VIRGÍNIA,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Nulo,Nulo,Sim,Não,Não
100131850,317180,VIRGINÓPOLIS,MG,Minas Gerais,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,Não,Sim,Sim,Não
100131851,317190,VIRGOLÂNDIA,MG,Minas Gerais,Não Iniciado,No próprio Município,Lixão,Sim,Não,Não,Sim,Não
100131852,317200,VISCONDE DO RIO BRANCO,MG,Minas Gerais,Não Iniciado,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100131853,317210,VOLTA GRANDE,MG,Minas Gerais,Finalizado,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Não
100131854,313510,JANAÚBA,MG,Minas Gerais,Finalizado,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100131855,317220,WENCESLAU BRAZ,MG,Minas Gerais,Finalizado,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Sim
100132002,320010,AFONSO CLÁUDIO,ES,Espirito Santo,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Sim
100132003,320016,ÁGUA DOCE DO NORTE,ES,Espirito Santo,Não Iniciado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Sim
100132004,320013,ÁGUIA BRANCA,ES,Espirito Santo,Em Elaboração,No próprio Município,Lixão,Sim,,Nulo,Não,Sim
100132005,320020,ALEGRE,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Sim
100132006,320030,ALFREDO CHAVES,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Não
100132007,320035,ALTO RIO NOVO,ES,Espirito Santo,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100132008,320040,ANCHIETA,ES,Espirito Santo,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Não,Não
100132009,320050,APIACÁ,ES,Espirito Santo,Em Elaboração,Em outro Município,Nulo,Não,,Nulo,Não,Não
100132010,320060,ARACRUZ,ES,Espirito Santo,Finalizado,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132011,320070,ATILIO VIVACQUA,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132012,320080,BAIXO GUANDU,ES,Espirito Santo,Finalizado,No próprio Município,Aterro Sanitário,Sim,Não,Sim,Não,Sim
100132013,320090,BARRA DE SÃO FRANCISCO,ES,Espirito Santo,Finalizado,No próprio Município,Aterro Sanitário,Não,Nulo,Sim,Não,Sim
100132014,320100,BOA ESPERANÇA,ES,Espirito Santo,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,Não,Sim,Não,Sim
100132015,320110,BOM JESUS DO NORTE,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Sim,Não
100132016,320115,BREJETUBA,ES,Espirito Santo,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132017,320120,CACHOEIRO DE ITAPEMIRIM,ES,Espirito Santo,Em Elaboração,No próprio Município,Aterro Sanitário,Sim,Não,Sim,Não,Sim
100132018,320130,CARIACICA,ES,Espirito Santo,Finalizado,No próprio Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132019,320140,CASTELO,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132020,320150,COLATINA,ES,Espirito Santo,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100132021,320160,CONCEIÇÃO DA BARRA,ES,Espirito Santo,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100132022,320170,CONCEIÇÃO DO CASTELO,ES,Espirito Santo,Em Elaboração,Em outro Município,Lixão,Sim,Sim,Sim,Não,Não
100132023,320180,DIVINO DE SÃO LOURENÇO,ES,Espirito Santo,Finalizado,Em outro Município,Lixão,Sim,Não,Não,Não,Não
100132024,320190,DOMINGOS MARTINS,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132025,320200,DORES DO RIO PRETO,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132026,320210,ECOPORANGA,ES,Espirito Santo,Não Iniciado,No próprio Município,Lixão,Não,,Nulo,Sim,Sim
100132027,320220,FUNDÃO,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100132028,320230,GUAÇUÍ,ES,Espirito Santo,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100132029,320240,GUARAPARI,ES,Espirito Santo,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Sim,Sim
100132030,320245,IBATIBA,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Sim
100132031,320250,IBIRAÇU,ES,Espirito Santo,Em Elaboração,Em outro Município,Outro,Sim,Sim,Sim,Não,Sim
100132032,320255,IBITIRAMA,ES,Espirito Santo,Nulo,Nulo,Nulo,Nulo,,Nulo,Nulo,Nulo
100132033,320260,ICONHA,ES,Espirito Santo,Em Elaboração,Em outro Município,Lixão,Sim,Sim,Sim,Não,Não
100132034,320265,IRUPI,ES,Espirito Santo,Em Elaboração,No próprio Município,Lixão,Não,Nulo,Sim,Não,Não
100132035,320270,ITAGUAÇU,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132036,320280,ITAPEMIRIM,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132037,320290,ITARANA,ES,Espirito Santo,Finalizado,Em outro Município,Lixão,Sim,Sim,Sim,Não,Sim
100132038,320300,IÚNA,ES,Espirito Santo,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100132039,320305,JAGUARÉ,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Não
100132040,320310,JERÔNIMO MONTEIRO,ES,Espirito Santo,Não Iniciado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Sim,Não
100132041,320313,JOÃO NEIVA,ES,Espirito Santo,Em Elaboração,Em outro Município,Nulo,Sim,,Não,Não,Em processo
100132042,320316,LARANJA DA TERRA,ES,Espirito Santo,Em Elaboração,No próprio Município,Lixão,Sim,,Nulo,Não,Sim
100132043,320320,LINHARES,ES,Espirito Santo,Finalizado,Em outro Município,Lixão,Sim,Não,Sim,Não,Não
100132044,320330,MANTENÓPOLIS,ES,Espirito Santo,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Sim
100132045,320332,MARATAÍZES,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132046,320334,MARECHAL FLORIANO,ES,Espirito Santo,Não Iniciado,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100132047,320335,MARILÂNDIA,ES,Espirito Santo,Finalizado,Em outro Município,Aterro Sanitário,Sim,Não,Sim,Não,Sim
100132048,320340,MIMOSO DO SUL,ES,Espirito Santo,Em Elaboração,No próprio Município,Lixão,Sim,Não,Sim,Não,Não
100132049,320350,MONTANHA,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Não,Não,Sim,Sim
100132050,320360,MUCURICI,ES,Espirito Santo,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Sim,Não
100132051,320370,MUNIZ FREIRE,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132052,320380,MUQUI,ES,Espirito Santo,Finalizado,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132053,320390,NOVA VENÉCIA,ES,Espirito Santo,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Sim
100132054,320400,PANCAS,ES,Espirito Santo,Em Elaboração,Em outro Município,Outro,Sim,Não,Não,Não,Sim
100132055,320405,PEDRO CANÁRIO,ES,Espirito Santo,Em Elaboração,No próprio Município,Lixão,Sim,Sim,Sim,Não,Não
100132056,320410,PINHEIROS,ES,Espirito Santo,Não Iniciado,No próprio Município,Lixão,Sim,,Nulo,Sim,Sim
100132057,320420,PIÚMA,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Sim,Não,Sim
100132058,320425,PONTO BELO,ES,Espirito Santo,Não Iniciado,Em outro Município,Lixão,Sim,Não,Sim,Não,Não
100132059,320430,PRESIDENTE KENNEDY,ES,Espirito Santo,Não Iniciado,Em outro Município,Nulo,Sim,,Nulo,Não,Não
100132060,320435,RIO BANANAL,ES,Espirito Santo,Finalizado,Em outro Município,Lixão,Sim,Não,Sim,Não,Sim
100132061,320440,RIO NOVO DO SUL,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132062,320450,SANTA LEOPOLDINA,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Não,Nulo,Não,Não,Sim
100132063,320455,SANTA MARIA DE JETIBÁ,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132064,320460,SANTA TERESA,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Sim
100132065,320465,SÃO DOMINGOS DO NORTE,ES,Espirito Santo,Não Iniciado,Nulo,Outro,Sim,Sim,Sim,Não,Sim
100132066,320470,SÃO GABRIEL DA PALHA,ES,Espirito Santo,Finalizado,Em outro Município,Lixão,Sim,Não,Sim,Sim,Não
100132067,320480,SÃO JOSÉ DO CALÇADO,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Sim,Sim,Não,Não
100132068,320490,SÃO MATEUS,ES,Espirito Santo,Em Elaboração,Em outro Município,Lixão,Sim,Sim,Sim,Não,Sim
100132069,320495,SÃO ROQUE DO CANAÃ,ES,Espirito Santo,Em Elaboração,Em outro Município,Aterro Sanitário,Sim,Não,Não,Não,Sim
